2.862348363469902068e+00,3.071641107803757889e-02,8.862439917601282247e+00,-3.237537193865886120e+00,7.898619058518328018e+00,1.312657358663309992e+01,2.691018539711602031e+01,-7.818783855954857032e+00,-5.493934538796085398e+00,5.023819333180719937e+00,1.140027466239411957e+01,3.160509651331325998e+00,-6.416800183108284372e+00,-5.499351491571744660e-02,-5.217074845502424729e+00,-3.732765697718779307e+01,-4.478782330052665017e+00,6.369542992294170425e+00,-5.217074845502424729e+00,1.092429999237046978e+01,-4.555207141222250300e+01,-2.262174410620281861e+01,6.601373311970681890e+00,-2.642923628595430952e+00,3.710139620050362907e+00,-6.511238269626900887e+00,3.832776379034083192e+00,-5.851956969558274935e+00,9.002838178072785524e+00,-2.347905699244682953e+00,1.463660639353016935e+00,4.408712901503008652e+00,1.145307087815671032e+01,2.094224460212096073e+00,-5.704448004882887169e+00,-5.156023498893771428e-01,1.522265964751658984e+01,-1.420965896086062052e+01,-8.343160143434806386e+00,3.926527809567402105e+00,2.385442893110550910e-01,-2.262912947280129039e-01,1.164155031662470030e+01,-4.191653315022557114e-01,-1.880376897840848116e+01,-2.153887235828183933e+01,9.411398489356839647e+00,8.497138933394529081e-01,-1.654201571679255167e+01,9.369802395666387840e-01,-1.836865796902418024e+00,-2.500297550926986023e+00,1.323596551461051085e+01,-7.097428854810406973e-01,5.482719157701990698e-01,-5.515968566414892749e+00,-3.247194628824291840e+01,1.908648813611047856e+01,-5.265888456549935176e-02,-3.065735866330967951e+00,5.603524834058137394e+00,-2.594537270160982789e+00,1.204649423971923028e+01,-4.856290531776912722e+00,-3.422827496757458121e+00,8.060440985732814312e+00,5.900892652780956205e+00,9.924620431830319944e-01,4.015564202334638289e+00,-5.529777981231386974e+00,1.737743190661477977e+00,1.522265964751658984e+01,-2.062516212710765018e+01,-3.463416495002670015e+00,1.491345082780193998e+01,-8.846799420157168470e+00,-4.261387045090406112e+00,8.077744716563667993e+00,-4.217441062027882936e-01,6.625085831998169361e+00,-3.419821469443804052e+00,-4.916075379568169978e+00,-9.404287785152968482e+00,3.976119630731670185e+00,-2.352388799877926928e+01,6.966887922484168882e+00,-4.541908903639273021e+00,1.192301823453117038e+01,1.323031967650874030e+01,1.653734645609216969e+01,-9.531288624399168796e+00,4.290959029526223212e+00,-4.784162661173417774e+01,5.354810406652933352e+01,2.814557106889438831e+00,1.413147173266193946e+01,1.624835584039061942e+01,-4.773922331578540401e+00,9.266315709163032821e+00,5.204089417868321021e+00
4.924879835202563783e+00,-2.086152437628761014e+00,1.092497138933394041e+01,-1.222613870450915963e+00,9.142778667887366595e+00,5.860837720302128240e+00,2.930963607232774137e+01,2.620279240100473750e-01,-5.955367360952184441e+00,6.266025787746982267e+00,7.801098649576542421e+00,6.162508583199794110e+00,-6.027466239414264182e-01,-3.056992446784184914e+00,-1.352286564431222082e+01,-7.818783855954857032e+00,1.433325703822363906e+00,2.479560540169373084e+01,-2.817624170290704999e+00,6.576577401388547628e+00,-4.333719386587321765e+01,-2.148305485618374888e+01,3.463630121309202892e+00,-8.831311512932257246e-01,-4.703593499656592014e-01,-8.376012817578377678e+00,3.371343556877982817e+00,-5.499351491571744660e-02,5.233249408712901563e+00,-8.049134050507412708e-01,8.248920424200807844e+00,-6.120393682764985188e-01,2.594537270160982789e+00,-1.298542763408916112e-01,-2.217578393224993949e+00,-2.155031662470440867e+00,1.861528953994049118e+01,-1.401678492408636956e+01,-9.379797055008774365e+00,1.515602349889366929e+00,4.196612497138933584e+00,-3.119401846341654849e+00,9.002838178072785524e+00,-2.262912947280129039e-01,-1.324362554360265065e+01,-2.887411306935225852e+01,1.216021972991532074e+01,-4.261844815747151127e-01,-2.040584420538642973e+01,3.058594644083310055e+00,-6.297383077744716395e+00,7.097428854810406973e-01,1.055965514610512912e+01,-5.704448004882887169e+00,-1.819209582665751057e+01,-1.652140077821012021e+00,-4.397016861219196215e+01,2.125400167849241129e+01,-3.026337071793697930e+00,1.934859235523002985e+00,-5.801770046540016601e+00,4.385091935606927116e+00,1.511929503318837043e+01,-2.813939116502632132e+01,-1.043884946974898975e+00,6.364126039520866307e+00,5.306157015335316807e+00,5.421728847180895983e+00,6.255344472419325896e+00,-5.922362096589592895e+00,-6.198260471503775904e+00,1.804985122453651059e+01,-1.566927595941099938e+01,-5.856031128404669772e+00,1.313681239032577963e+01,-8.334096284428168744e+00,-1.076295109483478063e+00,8.419546807049668402e+00,-1.076295109483478063e+00,6.283283741512168952e+00,-3.700343327992671849e+00,-8.419546807049668402e+00,-9.030258640421145344e+00,7.137788967727169087e+00,-2.436545357442587090e+01,7.479591058213168608e+00,-4.541908903639273021e+00,1.414473182269017038e+01,1.706411841000992169e+01,1.816090638590065964e+01,-4.237262531471724714e+00,6.646463721675456071e+00,-5.514103913939116097e+01,6.098229953459983221e+01,-5.233569848172741956e+00,1.318175020981155932e+01,5.554345006485075231e+00,1.880064087891972990e+00,1.580645456626229084e+01,1.080744640268559031e+01
5.956145571068894640e+00,-3.237537193865886120e+00,8.206179903868161318e+00,-3.237537193865886120e+00,1.871323720149536030e+01,1.864682993820095946e+00,2.866363012130920040e+01,1.504234378576309927e+00,-3.463630121309245080e+00,-5.725795376516601420e-01,1.619917601281755992e+01,3.885130083161646208e+00,-4.017349507896565086e+00,-4.920302128633578853e+00,-1.481487754634929921e+01,-2.376043335622188835e+01,-2.540764476997046106e+00,2.953475242236948795e+00,-6.027466239414264182e-01,-3.367544060425749830e+00,-4.564435797665372263e+01,-1.434036774242773049e+01,8.796063172350443438e-01,5.541405355916663389e+00,-9.794003204394517992e-01,-8.768596932936581823e+00,5.217074845502382985e+00,2.620279240100473750e-01,3.631174181734951212e+00,-1.672846570534834099e+00,-1.180941481651025970e+00,-6.120393682764985188e-01,-2.500297550926986023e+00,8.405432211795174080e-01,-6.155031662470435982e-01,-1.769283588921954919e+00,1.456298161287861070e+01,-8.037689784084845357e+00,-1.324362554360265065e+01,1.901350423437853099e+00,1.746379797055009009e+00,-5.156023498893771428e-01,1.277242694743267037e+01,-1.298542763408916112e-01,-3.030690470740825049e+01,-2.723468375677120079e+01,1.663978027008469951e+01,1.150286106660578955e+00,-1.625929655909056137e+01,3.540779736018916157e+00,-7.486854352635996079e+00,-1.369420920119019947e+00,9.568429083695734860e+00,-2.500297550926986023e+00,-1.165000381475547009e+01,3.631174181734951212e+00,-4.317718776226443822e+01,1.635353627832456169e+01,-1.242130159456779070e+00,7.495002670328831940e+00,3.422827496757458121e+00,-1.652140077821012021e+00,3.276931410696573721e+01,-3.332257572289616121e+01,-8.279835202563514684e+00,6.175646601052872775e+00,7.090363927672235889e+00,6.458365758754863961e+00,6.558937972076069878e-01,-8.187685969329205893e-01,-2.927214465552757883e+00,1.767289234760051997e+01,-1.305107194628823919e+01,-7.650492103456168813e+00,1.444591439688715973e+01,-6.368734264133668610e+00,1.392996108949456913e-01,7.565041580834668267e+00,-2.297734035248335971e+00,7.479591058213168608e+00,-4.915938048371095270e+00,-8.590447852292667719e+00,-6.318547341115430704e+00,8.675898374914167377e+00,-2.399142442969404954e+01,4.659723811703670115e+00,-1.061988250553138968e+01,1.499923704890517051e+01,1.678359655146105922e+01,1.790455481803616067e+01,3.404715037766087082e+00,2.328038452735195829e+00,-5.083385976958876284e+01,6.115320057984283153e+01,6.084626535439069173e+00,5.773922331578551947e+00,-4.526527809567416405e+00,7.198504615854130151e+00,1.562969405661096012e+01,1.232700083924621026e+01
6.237399862668802974e+00,-2.469947356374468939e+00,1.362325474937057024e+00,-3.525383382925166842e+00,9.429892423895607223e+00,-4.316868848706797657e+00,3.014021515220872871e+01,-9.475059128709874656e+00,1.156466010528703903e+00,-5.023819333180767011e+00,1.296914625772486040e+01,-3.160509651331373959e+00,-7.155092698558044084e+00,-2.539406424048241906e+00,-1.158484779125659969e+01,-2.593429465171285031e+01,5.586221103227262397e+00,6.369542992294170425e+00,1.802471961547243984e+00,-7.197680628671726311e+00,-3.780000000000003268e+01,-2.034436560616466849e+01,9.718928816662643078e-01,7.404715037766056440e+00,8.595101853971239825e-01,-6.511238269626900887e+00,6.139940489814581959e+00,-3.367544060425749830e+00,5.704448004882887169e+00,-4.565957122148475378e+00,-1.443045700770579920e-01,-1.479972533760590903e+00,2.311818112458991159e+00,2.383535515373460090e+00,-5.139009689478903908e+00,-2.733653772793168901e+00,7.966201266498818434e+00,-4.180209048599990318e+00,-1.786137178606850995e+01,3.523308155947154074e-01,-4.950530251010910376e+00,-2.262912947280129039e-01,1.145307087815671032e+01,-9.013504234378626467e-01,-2.530630960555427933e+01,-3.196009765774014966e+01,2.508986037994964846e+01,1.052140077821027919e+00,-8.060440985732814312e+00,-6.120393682764985188e-01,-7.189486533913174604e+00,-3.327840085450521901e-01,4.116685740444037123e+00,-4.479331654840924770e+00,-1.214561684596016988e+01,1.013371480888075027e+01,-4.486227206836041859e+01,1.154731059739071064e+01,4.414053559166856822e+00,1.267818722819867006e+01,1.935988403143358960e+00,-4.479331654840924770e+00,2.820967421988250123e+01,-2.191367971313038865e+01,-7.189486533913174604e+00,8.248920424200807844e+00,-7.465171282520790541e-01,5.987167162584878355e+00,1.266742961776158083e+00,4.571297779812473761e-01,-6.892118715190355793e+00,8.060440985732814312e+00,-1.220950637064163935e+01,-7.821393148699168130e+00,1.566150911726558981e+01,-5.257877470054168612e+00,-7.814663920042720591e+00,1.012855725947967045e+01,-2.391241321431292199e+00,6.539635309376668815e+00,-5.944518196383607567e+00,-9.957656214236667580e+00,-4.822430762188139930e+00,1.235027084763867045e+01,-2.417843900205996022e+01,5.001525902189669637e+00,-7.022659647516553694e-01,1.243572137026017010e+01,1.369785610742352056e+01,2.029716945143816176e+01,2.081208514534226950e+00,2.916914625772503822e+00,-4.924423590447852206e+01,7.192530708781566773e+01,-1.344838635843452090e+00,-1.734813458457306057e+00,-1.274589150835432072e+01,8.338170443274592003e+00,1.156420233463033931e+01,1.612588693064774858e+01
6.612405584802013792e+00,1.266651407644646954e-01,-4.362371252002746225e+00,-4.005127031357302414e+00,1.124827954528113061e+01,6.840009155413138142e-01,2.838677042801554862e+01,1.371926451514456069e+01,-2.079331654840946175e+00,-5.541405355916709574e+00,1.223085374227509980e+01,-3.264026855878562117e+00,-3.740489814602904861e+00,-5.230853742275144214e+00,-1.832176699473566117e+01,-8.232852674143611438e+00,-1.248752574959965944e+00,1.537553978789956943e+01,3.279056992446763186e+00,-9.785610742351439129e+00,-4.324490730144199802e+01,-7.818783855954857032e+00,9.718928816662643078e-01,9.785610742351392943e+00,-3.830029755092691168e+00,-6.020508125429143931e+00,2.817624170290664143e+00,-5.748439765011086777e+00,-4.270237277790492891e-01,7.441062027923960320e-01,3.442694743266955903e+00,-1.094224460212104955e+00,1.032219424734874913e+01,-2.262912947280129039e-01,-8.060440985732814312e+00,-4.191653315022557114e-01,2.877256427862973975e+00,-9.013504234378626467e-01,-1.333786526283664919e+01,-9.013504234378626467e-01,-1.180941481651025970e+00,-8.049134050507412708e-01,1.183002975509269916e+01,-3.601586938277260952e+00,-3.002418554970626019e+01,-2.385336079957275857e+01,2.101753261615931123e+01,3.800228885328465811e+00,-1.557900358587015033e+00,-2.540779736018925927e+00,-5.603524834058137394e+00,1.086701762417028982e+00,1.819209582665751057e+01,-4.290852216372930350e+00,-2.927214465552757883e+00,9.379797055008774365e+00,-4.525876249332417700e+01,4.573571374074922424e+00,-4.116685740444037123e+00,1.343210498207064951e+01,2.035111009384297898e+00,-5.327489127946898329e+00,3.504913405050736230e+01,-3.822304112306400725e+01,-1.224473945220110949e+01,8.625879301136796684e+00,7.465171282520790541e-01,4.196612497138933584e+00,-1.183016708628968905e+00,2.818768596932951898e+00,-2.035111009384297898e+00,-4.196612497138933584e+00,-1.669785610742351167e+01,-5.770580605783169226e+00,1.023808651865416053e+01,-6.454184786755169156e+00,-6.692576485847252954e+00,1.286297398336767017e+01,-1.923704890516513943e+00,7.735942626077667583e+00,-8.469214923323411526e+00,-8.846799420157168470e+00,-3.793850614175627189e+00,1.346112764171816956e+01,-2.558104829480430098e+01,3.976119630731670185e+00,-8.282200350957499069e+00,1.423018234531167003e+01,1.294979781795987073e+01,2.594224460212100070e+01,1.063126573586641088e+00,1.641016250858335912e+00,-5.888133058670938880e+01,7.773594262607767291e+01,-5.498710612649738927e+00,-3.539284351873038137e+00,-1.601596093690395861e+01,2.354924849317165059e+00,6.880048828870060085e+00,1.498622110322729029e+01
8.674937056534675506e+00,-2.571297779812438122e-01,-9.049942778667887211e+00,-1.510460059510198016e+00,5.293659876401705100e-01,7.677271686884870050e+00,2.884820325017163967e+01,-2.953475242236995868e+00,8.796063172350443438e-01,-7.796139467460371231e-01,9.646829938200941257e+00,-2.642923628595430952e+00,1.341039139391144053e+00,-1.185595483329520938e+01,-1.915234607461664140e+01,-3.153069352254523139e+01,-6.232227054245844222e+00,1.019967956054014913e+01,3.094483863584323036e+00,-5.127336537727955168e+00,-3.816914625772489700e+01,-1.661774624246588061e+01,-1.433325703822406094e+00,1.102781719691765083e+01,-2.710139620050346920e+00,-6.805676356145554884e+00,1.894758525978464059e+00,-6.887129015030160950e+00,-1.443045700770579920e-01,-1.672846570534834099e+00,4.008133058670939164e+00,-9.013504234378626467e-01,5.212634470130464992e-01,-2.347905699244682953e+00,-8.060440985732814312e+00,3.523308155947154074e-01,-5.006485084306096234e-02,-2.347905699244682953e+00,-1.409178301670863043e+01,-3.341725795377015890e-02,-3.327840085450521901e-01,-9.013504234378626467e-01,1.201850919356068914e+01,-4.083772030212868387e+00,-3.369953459983214827e+01,-2.558922713054094089e+01,1.338191805905242049e+01,5.959441519798597042e+00,8.039826047150377963e-01,-5.626764324406810402e+00,-1.517814908064392954e-01,9.662516212710764663e+00,1.085702296482794971e+01,-1.003947508964674995e+01,-1.581315327687494943e+01,8.060440985732814312e+00,-4.169034866865033706e+01,8.060440985732814312e+00,-8.676325627527274875e+00,1.446874189364461927e+01,-2.035111009384297898e+00,-4.008133058670939164e+00,3.604036011291675834e+01,1.557900358587015033e+00,-5.265888456549935176e-02,8.908598458838788758e+00,1.143007553215839023e+00,4.573571374074922424e+00,-4.339070725566482878e+00,5.272419317921737125e+00,-1.373157854581521065e+01,-1.201850919356068914e+01,-1.482771038376439954e+01,-7.137788967727169087e+00,1.005107194628824985e+01,-6.283283741512168952e+00,-7.160112916762031432e+00,1.320477607385367058e+01,1.448401617456325008e+00,5.599679560540169909e+00,-1.052637521934843967e+01,-5.001525902189669637e+00,-4.728923476005183701e+00,1.534103913939116914e+01,-3.016874952315556158e+01,2.865262836652171075e+00,-6.318547341115430704e+00,1.542648966201267058e+01,1.416539253833830081e+01,2.645494773785000930e+01,7.782467383840703690e+00,1.641016250858335912e+00,-5.392544441901272734e+01,8.200846875715267004e+01,-1.283427176317998963e+01,-1.164980544747074909e+00,-1.601596093690395861e+01,-2.779507133592729939e+00,8.646677347981899242e-01,1.061750209811551926e+01
-1.081071183337148023e+00,5.403845273517955405e+00,-1.298750286106660923e+01,-2.661844815747322901e+00,-4.644663157091652117e+00,1.267246509498741069e+01,3.069393453879603939e+01,-1.227002365148396024e+01,5.104600595101644878e-01,5.725795376516130686e-01,1.942920576791026122e+01,6.783611810482924831e+00,-2.356191348134605956e+00,-1.082078278782332070e+01,-2.820219729915314844e+01,-2.324284733348595111e+01,-5.401647974364864879e+00,2.386395056076903032e+01,5.217074845502382985e+00,-5.334370946822332371e+00,-3.881515220874344152e+01,-2.013733119707028862e+01,-5.863080796520963922e+00,1.030319676508734084e+01,-1.044756237125199050e+01,-3.360036621650953209e-02,2.171618219272124062e+00,-4.920302128633578853e+00,-1.652140077821012021e+00,4.487678339818367834e-01,-4.950530251010910376e+00,3.155031662470431097e+00,-1.164155031662470030e+01,4.408712901503008652e+00,-7.871961547264819892e+00,1.033417257953759938e+00,1.934859235523002985e+00,-5.626764324406810402e+00,-1.314938582436865921e+01,5.180209048599979660e+00,-7.683482108796826360e+00,-1.576409552147711945e+00,1.201850919356068914e+01,-4.855268177309839395e+00,-2.050008392462043005e+01,-2.742755779354543932e+01,5.237262531471740701e+00,3.800228885328465811e+00,-2.029098954756999973e+00,-5.048142214084082369e+00,4.314930952925917218e+00,4.573571374074922424e+00,2.233356221866177993e+00,-1.013371480888075027e+01,-1.611052109559776824e+01,9.097077897306782290e+00,-4.089736781872282023e+01,1.588233768215457076e+01,-2.629846646829938184e+00,1.371482413977263981e+01,2.035111009384297898e+00,-7.495002670328831940e+00,2.701400778210117082e+01,1.333786526283664919e+01,-5.405279621576256410e+00,8.814358739604791992e+00,1.341252765697718896e+00,6.175646601052872775e+00,-3.015564202334621857e+00,3.407644769970260779e+00,-1.323596551461051085e+01,-1.248970778973068008e+01,-1.613681239032577963e+01,-6.795986877241168678e+00,7.806897077897311021e+00,-6.112382696269169635e+00,-1.024585336079957010e+01,1.525558861676966949e+01,5.469214923323418631e+00,2.779812314030670972e+00,-9.310780498970011365e+00,-5.343327992675669158e+00,-6.038025482566563795e+00,1.764820325017166880e+01,-3.082330052643624896e+01,2.010757610437170939e+00,-1.052637521934843967e+01,1.457198443579767044e+01,1.248226138704509047e+01,2.568589303425650883e+01,6.866193636987876658e+00,-1.505790798809780062e+00,-5.551506828412298233e+01,8.183756771190967072e+01,-1.928603036545358052e+01,-1.202868696116514008e-01,-2.662711528191044152e+01,3.114702067597472812e+00,2.637796597238108109e+00,2.829785610742357793e+00
-5.206134126802472117e+00,5.787640192263664218e+00,-1.383126573586632979e+01,-2.949691004806604955e+00,-5.218890669108131597e+00,1.348986037994965059e+01,3.253966582742044267e+01,-3.825931181811248649e+01,2.448477912565783843e+00,-6.760967421988486326e-01,1.564545662623024036e+01,1.607751583123498085e+00,-3.463630121309245080e+00,-3.160509651331373959e+00,-2.090579079880982150e+01,-3.360103761348899809e+01,-1.341039139391186019e+00,3.297993438620581941e+01,1.987045090409683912e+00,-3.885130083161692838e+00,-3.881515220874344152e+01,-2.096546883344780099e+01,-7.985671778439023427e+00,9.578576333257014852e+00,-9.734905012588685125e+00,4.389105058365774248e+00,2.633051041428223993e+00,-7.508232242313291671e+00,-5.233249408712901563e+00,2.287098496986338159e+00,3.913893339436941954e+00,3.347905699244674071e+00,1.022795452811475059e+01,2.383535515373460090e+00,-8.720119020370793450e+00,3.523308155947154074e-01,6.155031662470435982e-01,-9.098496986343180382e+00,-1.230122835126267944e+01,3.637216754406038088e+00,-6.835324635690851913e+00,2.576409552147703064e+00,6.835324635690851913e+00,-3.408712901503018866e+00,-3.143778133821621878e+01,-2.675249866483558847e+01,2.997482261387053093e+00,-4.646463721675424097e+00,-5.798687724116883935e+00,-3.794460975051503926e+00,4.612298771648736917e+00,-8.982223239490348954e-01,-5.265888456549935176e-02,-1.557900358587015033e+00,-2.542804608224613006e+01,9.850995651178759971e+00,-3.554474708171206032e+01,1.908648813611047856e+01,4.810543984130617012e+00,7.400762951094834285e+00,-4.314930952925917218e+00,-4.479331654840924770e+00,9.568429083695734860e+00,-2.594537270160982789e+00,-4.612298771648736917e+00,6.081406881818875121e+00,-9.447623407339589274e-01,6.741084916456855147e+00,-4.848111696040274587e+00,2.229892423895643905e+00,-1.541666285191118924e+01,-1.107611200122071970e+01,-1.791345082780193110e+01,-6.625085831998169361e+00,6.310780498970020247e+00,-9.103150988021667445e+00,-1.090040436408025926e+01,1.499923704890517051e+01,4.440634775310906335e+00,5.343327992675669158e+00,-1.482771038376439954e+01,-5.001525902189669637e+00,-2.391241321431292199e+00,1.585374227512017065e+01,-3.278695353627831821e+01,1.498054474708170991e+00,8.554955367360955520e+00,6.710536354619669019e+00,8.087418936446177042e+00,2.859121080338750076e+01,7.069810025177393875e+00,-8.376012817578377678e+00,-5.083385976958876284e+01,8.132486457618067277e+01,-1.769518577859160047e+01,9.303425650415871884e-01,-2.397570763714047004e+01,6.818616006713975608e+00,-5.145189593347076595e+00,-2.152590218966899949e-01
7.998168917372396880e-01,-2.182101167315188217e+00,-1.495628290226595958e+01,-2.373998626688042179e+00,-4.740367742427732622e+00,2.293531700617990055e+01,3.512368963149459944e+01,-2.034436560616466849e+01,1.433325703822363906e+00,-1.585107194629060134e-01,2.164408331425953946e+01,1.607751583123498085e+00,-3.740489814602904861e+00,3.160509651331325998e+00,-2.986335545891510890e+01,-3.463620965896088677e+01,4.017349507896523342e+00,3.898393224994276096e+01,2.171618219272124062e+00,-5.748439765011086777e+00,-4.066088349736784124e+01,-1.848105592431527100e+01,-5.124788281071204210e+00,4.713267719539154577e+00,-1.004032959487295962e+01,4.192813000686672176e+00,4.181734950789445238e-01,-3.574578469520127033e+00,-7.777721828030823126e+00,1.033417257953759938e+00,1.275181200885022959e+00,4.022964827954523592e+00,1.465722133211260925e+01,-4.565957122148475378e+00,-3.442694743266955903e+00,-2.262912947280129039e-01,5.327489127946898329e+00,-9.869993133440152278e+00,-6.835324635690851913e+00,1.322728313115123955e+00,-3.819653620202945188e+00,1.901350423437853099e+00,3.442694743266955903e+00,-3.601586938277260952e+00,-4.651613641565575819e+01,-1.806713969634547112e+01,-1.207649347676813001e+01,-3.370565346761257075e+00,-6.646845197222856605e+00,-3.505149919890139909e+00,1.462368200198367063e+01,7.212283512626840754e+00,1.935988403143358960e+00,-3.913893339436941954e+00,-2.532892347600519045e+01,1.117035172045472002e+01,-3.564386968795299993e+01,2.568326848249026995e+01,1.341252765697718896e+00,4.270237277790492891e-01,-4.414053559166856822e+00,-2.688776989394979999e+00,8.676325627527274875e+00,2.877256427862973975e+00,-3.224582284275578026e+00,6.175646601052872775e+00,-9.469306477454795257e+00,7.306523231860838408e+00,-1.075298695353627032e+01,3.309498741130708854e+00,-1.888595407034409135e+01,-9.474036774242771131e+00,-1.623031967650873142e+01,-5.257877470054168612e+00,2.383474479285882186e+00,-9.444953078507667854e+00,-8.843244068055232887e+00,1.525558861676966949e+01,1.915938048371103042e+00,6.625085831998169361e+00,-1.744591439688715084e+01,-7.821393148699168130e+00,-1.412222476539213012e-01,1.525558861676966949e+01,-3.306747539482719134e+01,1.668955519951170974e+00,1.915938048371103042e+00,7.650492103456168813e+00,6.217273212787064018e+00,2.859121080338750076e+01,7.375234607461669256e+00,-1.593325703822383055e+01,-5.064684519722285216e+01,7.679598687724117667e+01,-2.935683222705434137e+00,-4.052033264667669887e-01,-1.831384756237126155e+01,6.818616006713975608e+00,-6.736034180209058420e+00,-5.913588158999001365e+00
6.237399862668802974e+00,-1.187292286564433041e+01,-1.176873426413366985e+01,-3.530785076676707934e-01,-9.047074082551331387e+00,2.157299153124284885e+01,3.235509269855800341e+01,9.866483558403671417e-01,-1.248752574959965944e+00,-5.499351491571744660e-02,2.284380865186539111e+01,-1.297199969481980020e+00,1.341039139391144053e+00,-1.918303196765110963e+00,-2.515097276264593873e+01,-1.982677958342873126e+01,-6.878233005264384303e+00,3.453269245441364887e+01,9.718928816662643078e-01,-3.264026855878562117e+00,-4.112231631952393940e+01,-1.744588387884338943e+01,-1.894758525978506025e+00,-1.504234378576357001e+00,-1.004032959487295962e+01,4.487251087205326172e+00,5.104600595101644878e-01,-2.125337605859487944e+00,-4.573571374074922424e+00,8.405432211795174080e-01,2.783016708628977209e+00,-1.672846570534834099e+00,-1.463660639353016935e+00,-3.119401846341654849e+00,-6.081406881818875121e+00,-9.013504234378626467e-01,5.610208285648890403e+00,-9.966430151827273320e+00,-1.625929655909056137e+01,-1.094224460212104955e+00,-4.196612497138933584e+00,7.441062027923960320e-01,-2.594537270160982789e+00,-1.094224460212104955e+00,-3.511313038834210687e+01,-3.533539330128939326e+01,-1.767594415197984858e+01,-2.192813000686640201e+00,-1.343210498207064951e+01,-1.672846570534834099e+00,1.323596551461051085e+01,5.798687724116883935e+00,2.134233615625237945e+00,-1.557900358587015033e+00,-2.275173571374075010e+01,6.269886320286870429e+00,-4.575437552452888212e+01,3.058962386511024079e+01,-5.482719157701990698e-01,5.212634470130464992e-01,-1.075790035858701010e+01,-1.463660639353016935e+00,3.125459678034637978e+00,1.296090638590066035e+01,-5.482719157701990698e-01,4.385091935606927116e+00,-1.046053253986418952e+01,7.777721828030823126e+00,-8.105973907072549167e+00,1.346578164339681916e+00,-1.452455939574272925e+01,-8.720119020370793450e+00,-1.426666666666666039e+01,-4.403372243839170252e+00,7.339360646982533432e+00,-1.089761196307316915e+01,-6.786083772030209182e+00,1.482833600366216942e+01,2.663996337834749095e+00,5.257877470054168612e+00,-1.800695811398488999e+01,-9.530403601129167512e+00,-2.297734035248335971e+00,1.354657816433966921e+01,-3.344150453955901270e+01,1.070801861600670923e+00,-3.513328755626759836e+00,1.029945830472266977e+01,3.692576485847260948e+00,2.961661707484550021e+01,4.626413366903189051e+00,-1.210556191348132948e+01,-4.858968490119782757e+01,7.192530708781566773e+01,7.675471122301050997e+00,-5.951476310368440936e-01,-4.791668574044413376e+00,7.863309681849399269e+00,-4.968429083695744986e+00,-1.284655527580681067e+01
